item_id,title,genres,directors,cast,vote_average,vote_count,popularity,is_trending,overview,language,imdb_id,tmdb_id,movielens_id,language_code,region,release_date,year
614179,Coolie No. 1,Comedy|Drama,David Dhawan,Varun Dhawan|Sara Ali Khan|Paresh Rawal|Rajpal Yadav|Johnny Lever,5.279,61,2.0476,0,"Insulted by Rosario, a rich businessman, Jai Kishen a Matchmaker teaches him a lesson by getting his daughter married to Raju, a Coolie, who poses to be a millionaire. They sense something fishy and Raju's deceptions are discovered. In an attempt to cover it up, he cooks up a story of having a filthy rich twin. One lie leads to another and things start to go awry culminating in a comedy of errors.",Hindi,tt10280276,614179,,hi,India,2020-12-25,2020
835501,Myakut,,,,0.0,0,2.0433,0,A nomadic sheep shepherd living in the Himalayas suffers life-threatening consequences when he develops an addiction to pornography on his cell phone.,Hindi,tt14570048,835501,,hi,India,2020-07-03,2020
362045,Bajirao Mastani,History|Romance|Drama,Sanjay Leela Bhansali,Ranveer Singh|Deepika Padukone|Priyanka Chopra Jonas|Tanvi Azmi|Vaibhav Tatwawadi,7.3,284,2.0354,0,"Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",Hindi,tt3735246,362045,,hi,India,2015-12-18,2015
1262530,The Mehta Boys,Comedy|Drama|Family,Boman Irani,Avinash Tiwary|Boman Irani|Shreya Chaudhary|Puja Sarup|Harssh A. Singh,5.8,8,2.0324,0,"After the loss of his mother, Amay, a struggling young architect is forced to live for 48 hours with the one person he cannot stand, his father. It seems like a recipe for disaster. Wrong! It's much worse. Will the young architect crumble or will this bumpy ride help him rebuild his relationship with his crabby old man?",Hindi,tt31897917,1262530,,hi,India,2024-09-20,2024
913462,The Storm,Documentary,Mehr Singh,,7.0,1,2.031,0,"Shot as Delhi emerged from COVID’s second wave, the film plays phone calls from the worst of the pandemic. Anonymous participants, some who lost loved ones, and others who worked on the frontlines, share their deeply personal accounts. What emerges is a story of survival, remembrance, & resilience.",Hindi,,913462,,hi,India,2021-12-09,2021
204435,Krrish 3,Action|Science Fiction,Rakesh Roshan,Hrithik Roshan|Priyanka Chopra Jonas|Vivek Oberoi|Kangana Ranaut|Arif Zakaria,5.648,182,2.0186,0,Krrish and his father must team up to save the world from a psychokinetic evil man named Kaal and his army of mutants.,Hindi,tt1029231,204435,,hi,India,2013-11-01,2013
530154,Lust Stories,Drama|Romance,Karan Johar|Dibakar Banerjee|Zoya Akhtar|Anurag Kashyap,Kiara Advani|Radhika Apte|Akash Thosar|Randeep Jha|Bhumi Pednekar,6.21,126,2.011,0,An anthology of four stories that sheds light on modern relationships from the viewpoint of the Indian woman.,Hindi,tt8439854,530154,,hi,India,2018-06-15,2018
748771,Dhoosarit - The Grey,,,,0.0,0,2.0066,0,A painter who has grown up overseas and lives in a metropolitan city now has returned back to Chhattisgarh to sell off his property after his father's death. Terror is like a slow poison in the air here which is graying life with every breath. Something incredible happens with him at his ancestral land which has been the nucleus of the biggest insurgency of independent India.,Hindi,tt9828864,748771,,hi,India,2020-09-27,2020
426558,Force 2,Action|Adventure|Crime,Abhinay Deo,John Abraham|Sonakshi Sinha|Raj Babbar|Adil Hussain|Tahir Raj Bhasin,6.7,43,1.9987,0,"ACP Yashvardhan teams up RAW Agent KK to bring down the master mind terrorist, Shiv.",Hindi,tt5156746,426558,,hi,India,2016-11-18,2016
682401,Ek Villain Returns,Action|Crime|Thriller,Mohit Suri,John Abraham|Arjun Kapoor|Tara Sutaria|Disha Patani|J. D. Chakravarthi,6.0,128,1.996,0,"When a singer goes missing amid a serial killing spree, a cabbie and a businessman's son cross paths in a twisted tale where good and evil is blurred.",Hindi,tt11947158,682401,,hi,India,2022-07-29,2022
441909,Tiger Zinda Hai,Action|Adventure|Thriller,Ali Abbas Zafar,Salman Khan|Katrina Kaif|Girish Karnad|Paresh Rawal|Angad Bedi,6.21,157,1.976,0,"When a group of Indian and Pakistani nurses are held hostage in Iraq by a terrorist organization, a secret agent is drawn out of hiding to rescue them.",Hindi,tt5956100,441909,,hi,India,2017-12-18,2017
664332,Gangubai Kathiawadi,Crime|Drama|History,Sanjay Leela Bhansali,Alia Bhatt|Ajay Devgn|Shantanu Maheshwari|Indira Tiwari|Seema Pahwa,7.4,164,1.9555,0,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",Hindi,tt10083340,664332,,hi,India,2022-02-24,2022
262903,Main Tera Hero,Romance|Comedy,David Dhawan,Varun Dhawan|Ileana D'Cruz|Nargis Fakhri|Anupam Kher|Rajpal Yadav,5.6,184,1.9543,0,"Seenu loves Sunaina but they're chased by a stalking cop, an infatuated beauty and her mafia don dad - can Seenu's heroics work?",Hindi,tt2762334,262903,,hi,India,2014-04-04,2014
496327,Sui Dhaaga - Made in India,Comedy|Drama|Family,Sharat Katariya,Varun Dhawan|Anushka Sharma|Raghubir Yadav|Yamini Das|Sawan Tank,7.024,82,1.9435,0,"Mauji stays in a village near Delhi with his wife Mamta, father and mother. Varun works at a shop that sells sewing machines, owned by Bansal and his son Prashant. Both have a habit of ill-treating Mauji and make him do fun antics. When Prashant gets married, Bansal invites Mauji and his entire family. Mamta feels humiliated when she sees Mauji being asked to imitate a dog by the Bansals.",Hindi,tt7147540,496327,,hi,India,2018-09-28,2018
911645,Gehraiyaan,Romance|Drama,Shakun Batra,Deepika Padukone|Siddhant Chaturvedi|Ananya Panday|Dhairya Karwa|Naseeruddin Shah,5.4,32,1.9351,0,"Alisha Khanna, 30, ambitious, now finds herself at crossroads in life. Her six year long relationship has grown monotonous, her career seems to be going nowhere. But just when she had begun to accept this reality as unchangeable, her life is usurped by the arrival of her cousin, Tia and her fiancé, Zain, with whom she bonds over a troubled past and a common wish to break from its confines.",Hindi,tt10733228,911645,,hi,India,2022-02-11,2022
1084031,Chhorii 2,Horror|Drama,Vishal Furia,Nushrratt Bharuccha|Soha Ali Khan|Pallavi Patil|Saurabh Goyal|Shyam Gopal,4.75,6,1.9236,0,"Sakshi must rescue her seven year old daughter from being sacrificed by an evil cult to satisfy their resident leader, while fighting societal superstitions and the horror that continues to haunt her and young women around her.",Hindi,tt16436848,1084031,,hi,India,2025-04-11,2025
14752,Dil Chahta Hai,Drama|Romance,Farhan Akhtar,Aamir Khan|Akshaye Khanna|Saif Ali Khan|Preity Zinta|Sonali Kulkarni,6.847,301,1.9165,0,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",Hindi,tt0292490,14752,,hi,India,2001-07-24,2001
19666,Lagaan: Once Upon a Time in India,Adventure|Drama|History,Ashutosh Gowariker,Aamir Khan|Gracy Singh|Rachel Shelley|Paul Blackthorne|Suhasini Mulay,7.252,589,1.9072,0,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",Hindi,tt0169102,19666,,hi,India,2001-06-15,2001
82439,Parichay,Drama|Family,Gulzar,Jeetendra|Jaya Bachchan|Vinod Khanna|Leela Mishra|Govardhan Asrani,5.5,4,1.9062,0,"An unemployed young man (Jeetendra) takes a job to tutor unruly grandkids of Rai Sahab (Pran) and brings out respect, appreciation and hard work hidden deep inside them.",Hindi,tt0216067,82439,,hi,India,1972-10-18,1972
1124876,Ulajh,Drama|Thriller,Sudhanshu Saria,Janhvi Kapoor|Gulshan Devaiah|Roshan Mathew|Meiyang Chang|Adil Hussain,5.4,10,1.9016,0,"The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post.",Hindi,tt19838634,1124876,,hi,India,2024-08-02,2024
472138,Thugs of Hindostan,Adventure|Action,Vijay Krishna Acharya,Amitabh Bachchan|Aamir Khan|Katrina Kaif|Fatima Sana Shaikh|Mohammed Zeeshan Ayyub,5.5,112,1.8971,0,"After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.",Hindi,tt5970844,472138,,hi,India,2018-11-07,2018
1370264,Crazxy,Thriller,Girish Kohli,Sohum Shah|Tinnu Anand|Nimisha Sajayan|Unnati Surana|Shilpa Shukla,5.192,13,1.8946,0,"A renowned surgeon, Abhimanyu Sood is carrying ₹5 crores for a hush hush settlement that will save him from going to jail, when he gets a chilling phone call—his 16-year-old daughter, Vedica, has been kidnapped. The ransom? The exact amount he is carrying right now. Is this even a real kidnapping—or an elaborate trap?",Hindi,tt30798612,1370264,,hi,India,2025-02-28,2025
1389158,Maa,Horror,Vishal Furia,Kajol|Ronit Roy|Indraneil Sengupta|Jitin Gulati,10.0,1,1.8786,0,A mother and daughter encounter a demon in a village where girls have been disappearing.,Hindi,tt30496762,1389158,,hi,India,2025-06-20,2025
605452,Kissebaaz,Drama,Annant Jaaitpaal,Pankaj Tripathi|Rahul Bagga|Anupriya Goenka|Evelyn Sharma|Zakir Hussain,3.5,2,1.876,0,"Once partners-in-crime and wannabe prominent political figures, Shukla and Pandey turn foes when tragedy befalls. But, who is pitting them against one another, and why?",Hindi,tt3797888,605452,,hi,India,2019-06-14,2019
352173,Drishyam,Crime|Mystery|Thriller,Nishikant Kamat,Ajay Devgn|Tabu|Shriya Saran|Ishita Dutta|Mrunal Jadhav,7.619,430,1.8756,0,A simple street-smart man tries to protect his family from a cop looking for her missing son who was accidently killed by his daughter.,Hindi,tt4430212,352173,,hi,India,2015-07-30,2015
496339,Dabangg 3,Action|Comedy|Crime,Prabhu Deva,Salman Khan|Sonakshi Sinha|Saiee Manjrekar|Sudeep|Dimple Kapadia,4.9,57,1.8623,0,"Chulbul this time has to take on a criminal named Balli Singh, who has disrupted other people's lives with his annoying antics.",Hindi,tt7059844,496339,,hi,India,2019-12-20,2019
413646,Badrinath Ki Dulhania,Drama|Comedy|Romance,Shashank Khaitan,Varun Dhawan|Alia Bhatt|Shweta Basu Prasad|Gauahar Khan|Sahil Vaid,6.341,132,1.8493,0,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role,Hindi,tt6277440,413646,,hi,India,2017-03-10,2017
890116,Merry Christmas,Thriller|Drama,Sriram Raghavan,Katrina Kaif|Vijay Sethupathi|Radhika Apte|Sanjay Kapoor|Vinay Pathak,6.6,35,1.8471,0,A Christmas Eve encounter between two enigmatic strangers sparks a poignant connection - but a dark turn of events threatens to expose their murky past.,Hindi,tt15392282,890116,,hi,India,2024-01-12,2024
447856,Pad Man,Comedy|Drama,R. Balki,Akshay Kumar|Radhika Apte|Sonam Kapoor Ahuja|Jyoti Subhash|Mrinmayee Godbole,7.4,211,1.8471,0,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",Hindi,tt7218518,447856,,hi,India,2018-02-09,2018
491629,Raazi,Thriller|Action|Drama|History,Meghna Gulzar,Alia Bhatt|Vicky Kaushal|Rajit Kapoor|Shishir Sharma|Ashwath Bhatt,7.216,171,1.8469,0,An Indian spy is married to a Pakistani military officer during the Indo-Pakistani War of 1971.,Hindi,tt7098658,491629,,hi,India,2018-05-10,2018
14163,Chak De! India,Drama,Shimit Amin,Shah Rukh Khan|Vidya Malvade|Sagarika Ghatge|Shilpa Shukla|Chitrashi Rawat,7.182,338,1.8457,0,"A team of rag-tag girls with their own agenda form Team India competing for international fame in field hockey. Their coach, the ex-men's Indian National team captain, returns from a life of shame after being unjustly accused of match fixing in his last match. Can he give the girls the motivation required to win, while dealing with the shadows of his own past?",Hindi,tt0871510,14163,,hi,India,2007-08-09,2007
797223,Yudhra,Action|Thriller,Ravi Udyawar,Malavika Mohanan|Siddhant Chaturvedi|Gajraj Rao|Shilpa Shukla|Ram Kapoor,4.0,3,1.8427,0,"Yudhra, who is struggling with anger issues, is assigned an undercover mission to bring down a powerful drug syndicate headed by Firoz and his son Shafiq. Yudhra accepts the responsibility as he wants to exact revenge against Firoz for his parents's death.",Hindi,tt14056466,797223,,hi,India,2024-09-20,2024
493623,Hichki,Drama|Comedy,Siddharth P. Malhotra,Rani Mukerji|Neeraj Kabi|Rohit Saraf|Sachin Pilgaonkar|Asif Basra,7.542,142,1.8337,0,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,Hindi,tt6588966,493623,,hi,India,2018-03-23,2018
765019,JugJugg Jeeyo,Comedy|Drama,Raj Mehta,Anil Kapoor|Neetu Singh|Varun Dhawan|Kiara Advani|Prajakta Koli,6.1,37,1.833,0,"A marriage. A re-marriage. A pending divorce. It's been five years since Kukoo and Nainaa got married after knowing each other practically all their lives, and now they need to break it to their family that they want a divorce. Kukoo's parents, Bheem and Geeta, a couple that everyone looks up to, have no plans of making Kukoo and Naina's lives easier. They have their own plans and set of surprises in store for the young couple; all this in the middle of Kukoo's sister's wedding.",Hindi,tt13449624,765019,,hi,India,2022-06-24,2022
965606,Bholaa,Action|Adventure|Crime|Thriller,Ajay Devgn,Ajay Devgn|Tabu|Deepak Dobriyal|Amala Paul|Sanjay Mishra,6.0,28,1.8312,0,"An ex-convict must undertake a perilous, violent journey in order to meet his daughter after ten years of imprisonment.",Hindi,tt15302222,965606,,hi,India,2023-03-30,2023
661043,Malang,Romance|Action|Adventure|Crime|Thriller,Mohit Suri,Aditya Roy Kapur|Disha Patani|Anil Kapoor|Kunal Khemu|Elli Avram,6.9,57,1.8309,0,"Advait visits Goa where he meets Sara, a free-spirited girl who lives life unshackled. Opposites attract and all goes well until life turns upside down. Years later, Advait is on a killing spree with cops Aghase and Michael in his way.",Hindi,tt9877170,661043,,hi,India,2020-02-06,2020
16345,Billu,Comedy|Drama,Priyadarshan,Irrfan Khan|Shah Rukh Khan|Lara Dutta|Om Puri|Rajpal Yadav,6.3,100,1.8307,0,"When a famous Bollywood actor visits a small village for a film's shoot, a poor hairdresser's claim that they were once childhood friends soon makes him the centre of attention.",Hindi,tt1230448,16345,,hi,India,2009-02-13,2009
22609,Dil Bole Hadippa!,Romance|Comedy|Drama,Anurag Singh,Rani Mukerji|Shahid Kapoor|Anupam Kher|Dalip Tahil|Rakhi Sawant,5.4,54,1.829,0,"Veera, a fire-cracker of a girl who lives in a small village but dreams of playing cricket in the big league. Rohan is an accomplished captain of a county cricket team in England. Rohan returns to India to captain his father's cricket team which has been losing for the last 8 years. In a Village where girls don't play Cricket, Veera has to put on a put on a turban & beard to live her dream.",Hindi,tt1202540,22609,,hi,India,2009-09-18,2009
496524,Simmba,Action|Comedy|Crime|Drama,Rohit Shetty,Ranveer Singh|Sara Ali Khan|Sonu Sood|Ashutosh Rana|Ashwini Kalsekar,6.2,85,1.8236,0,A corrupt police officer enjoys all the perks of being an immoral and unethical police officer until an event which transforms his life completely and forces him to choose the righteous path.,Hindi,tt7212726,496524,,hi,India,2018-12-28,2018
1171099,Maharaj,Drama|History,Siddharth P. Malhotra,Junaid Khan|Jaideep Ahlawat|Sharvari Wagh|Shalini Pandey|Jay Upadhyay,6.7,45,1.8131,0,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior.",Hindi,tt4501268,1171099,,hi,India,2024-06-21,2024
138934,Damini,Drama|Crime,Rajkumar Santoshi,Meenakshi Sheshadri|Sunny Deol|Rishi Kapoor|Tinnu Anand|Vijayendra Ghatge,7.5,18,1.8089,0,"The theme revolves around the character Damini who represents truth and innocence. After her marriage in renowned wealthy family, Damini happens to see a cruel act done by her brother-in-law. She wants the victim to get justice, but the family including her husband oppose her, which leads her to leave the house. Soon she is helped by a drunkard, an ex-advocate, who helps her in all respect to reach to her aim and therefore justice",Hindi,tt0106655,138934,,hi,India,1993-04-30,1993
